User,Username,UTC Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
Ⱥղմ,@havingfunre,2023-01-19 07:03:32,"RT @PurpleKookie20: @ColorsTV @BeingSalmanKhan @Chingssecret @soundarya_20 @BhanotShalin You can show her being targeted narrative all you want but the truth is the strongest and most secure contestant in the house not interested to target her…so this narrative everyone targets her fails already 

#ShivThakare 
#BiggBoss16",,https://www.twitter.com/user/status/1615968181633568769,0,0,0.58
Ayush,@sahaniayush132,2023-01-19 07:03:21,RT @ready_to_work10: They are constantly cutting promos on either Nimmo or Pcc . People constantly talk shit abt #ShivThakare but they have never shown that in promo or even in episodes but they are showing how targeted both their bahus are 😑👎,,https://www.twitter.com/user/status/1615968137501110272,0,0,0.2
eslam Mahmood,@eslamMa00044503,2023-01-19 07:03:15,"Get Free Targeted Instagram Followers from Skweezer (https://t.co/K4ajwhXx6D), the leading provider of Professional Instagram Marketing Services! #skweezer #instagramfollowers #freeinstagramfollowers https://t.co/K4ajwhXx6D https://t.co/l0ToJZd9nI",,https://www.twitter.com/user/status/1615968109453627392,0,1,0.0
Krishna Parekh,@Krishna29932103,2023-01-19 07:03:12,"RT @realanindita: So true nimrit, you are stating the facts. She is the most targeted person of this season still she manages to survive with a big smile on her face and holding her honesty and positivity
#SumbulTouqeerKhan #SumbulSquad #BiggBoss16 #BB16 #SumbulTouqeerKhan𓃵 #NimSum #ShivSum https://t.co/p8aruyWmmv",,https://www.twitter.com/user/status/1615968097810137088,0,0,0.25
Eleanor Rylance 🌳🔶🇪🇺🇬🇧🇫🇷 #FBPPR #Rejoin 🌎,@EleanorRylance,2023-01-19 07:03:06,"So, the “levelling up” bids are announced, and it turns out the Tories are sending lots of *our* money in very targeted ways to Tory marginal constituencies. 

I’m not sure extending Dinan Way is quite the vote-winner some people think it is…",,https://www.twitter.com/user/status/1615968073185468416,19,34,21.4
VrB,@VrB3011,2023-01-19 07:02:53,"RT @PurpleKookie20: @ColorsTV @BeingSalmanKhan @Chingssecret @soundarya_20 @BhanotShalin You can show her being targeted narrative all you want but the truth is the strongest and most secure contestant in the house not interested to target her…so this narrative everyone targets her fails already 

#ShivThakare 
#BiggBoss16",,https://www.twitter.com/user/status/1615968018034749445,0,0,0.0
Krishna Parekh,@Krishna29932103,2023-01-19 07:02:44,"RT @realanindita: I was saying the same the way makers are editing bitching sessions of their bahus about Sumbul and shiv and trying to portray the false narrative of jagga getting targeted whereas they target Sumbul always. Hypocrisy of makers @ColorsTV @BiggBoss 
#BiggBoss16 #BB16 #ShivSum https://t.co/FpiHvMnhif",,https://www.twitter.com/user/status/1615967979543355392,0,0,0.25
Anabot,@anaabot,2023-01-19 07:02:39,"RT @SSGIDSudan: 2020 to date #Covid19 continues to impact the world in a big way. #SSGID integrated Covid awarness in programing to reduce effects. 39,300 of targeted 10,000 people reached in Gogrial West County @BMZ_Bund -bund Special Initiative One World No Hunger project. @WVSouthSudan #SSOT https://t.co/CqvieqShb1",,https://www.twitter.com/user/status/1615967961394585601,0,0,0.81
sandhya,@nilam05748905,2023-01-19 07:02:28,"RT @realanindita: So true nimrit, you are stating the facts. She is the most targeted person of this season still she manages to survive with a big smile on her face and holding her honesty and positivity
#SumbulTouqeerKhan #SumbulSquad #BiggBoss16 #BB16 #SumbulTouqeerKhan𓃵 #NimSum #ShivSum https://t.co/p8aruyWmmv",,https://www.twitter.com/user/status/1615967914481582080,0,0,0.07
Natalie,@Natalie000098,2023-01-19 07:02:23,"RT @realanindita: So true nimrit, you are stating the facts. She is the most targeted person of this season still she manages to survive with a big smile on her face and holding her honesty and positivity
#SumbulTouqeerKhan #SumbulSquad #BiggBoss16 #BB16 #SumbulTouqeerKhan𓃵 #NimSum #ShivSum https://t.co/p8aruyWmmv",,https://www.twitter.com/user/status/1615967894390861824,0,0,0.32
Kenneth,@KenMortician,2023-01-19 07:02:15,"RT @MikeCoppinger: Naoya Inoue and Stephen Fulton have agreed to terms for a fight for Fulton's two 122-pound titles, sources tell ESPN. The bout will take place in Japan and will be streamed by ESPN+ in the morning stateside. May being targeted but no date set yet:

https://t.co/L9OFe1qZCb",,https://www.twitter.com/user/status/1615967858491789313,0,0,2.3
Abhinav Singh,@abhisinghbais,2023-01-19 07:02:12,@journalistspsc Brij Bhushan ji is certainly being targeted by vested interests.,,https://www.twitter.com/user/status/1615967845917274113,0,4,0.25
NYT Anonymous,@NYTAnon,2023-01-19 07:01:56,"Girl, 11, Is Killed in Drive-By Shooting That Targeted Teenager https://t.co/Ac24dVIZLQ https://t.co/7PFQODkqhR",,https://www.twitter.com/user/status/1615967779374473218,0,0,20.0
bipolarindia,@bipolarindia,2023-01-19 07:01:55,"@SonaliVaid Yes, this is very important!
Health Insurance marketing is mostly targeted at the young (and comparatively healthier) segment of the population. 
it makes sense to buy insurance as early as possible and have it continue into older age.",,https://www.twitter.com/user/status/1615967775255846913,0,0,1.36
Morten Poulsen,@MortenKnorborg,2023-01-19 07:01:53,@TheBrit96 A hit right in the hull ammo storage....illustrates not only  turkish incompetance but also that their adversaries specifically targeted known weak points on their tanks(based on online information),,https://www.twitter.com/user/status/1615967766271467520,0,19,0.13
Veerendra Singh,@og07353094,2023-01-19 07:01:36,"RT @PurpleKookie20: @ColorsTV @BeingSalmanKhan @Chingssecret @soundarya_20 @BhanotShalin You can show her being targeted narrative all you want but the truth is the strongest and most secure contestant in the house not interested to target her…so this narrative everyone targets her fails already 

#ShivThakare 
#BiggBoss16",,https://www.twitter.com/user/status/1615967694804914177,0,0,0.09
Steele M,@SteeleSyAA,2023-01-19 07:01:35,"Turkish forces targeted heavy artillery and mortar against Kurdish militia locations in the villages of al Meleq, Sida, and the surroundings of Ain Issa and along parts of the international road M4 in northern #Raqqah province.
#Syria #Turkey #Syrianarmy🇸🇾 https://t.co/m92pyziodn",,https://www.twitter.com/user/status/1615967690824507394,0,1,4.98
ME Foggy Dog 💙,@MEFoggyDog,2023-01-19 07:01:29,"10+ emails to MPs and Government warning about ME/CFS being an outcome of covid19.

I can't be the only advocate who has 'evidence' in the #UK.

10% of 'covid survivors' meet ME/CFS diagnostic criteria now.

Yet, these people are being targeted by politicians for being out of 2/3",,https://www.twitter.com/user/status/1615967664488472577,0,7,2.95
JUSTICE FOR SUMBUL,@prasanna_mythri,2023-01-19 07:01:27,"RT @realanindita: So true nimrit, you are stating the facts. She is the most targeted person of this season still she manages to survive with a big smile on her face and holding her honesty and positivity
#SumbulTouqeerKhan #SumbulSquad #BiggBoss16 #BB16 #SumbulTouqeerKhan𓃵 #NimSum #ShivSum https://t.co/p8aruyWmmv",,https://www.twitter.com/user/status/1615967656569622530,0,0,0.32
Lazy Marketing🏆,@jameshickstwi,2023-01-19 07:01:21,"The following targeted visitors opportunity is the transformation between achievement or simply collapse, concept is now here https://t.co/UwmQBQDQai https://t.co/Ga85CXzVTR",,https://www.twitter.com/user/status/1615967632498335746,0,0,109.05
Dean 🤖,@anonceo1,2023-01-19 07:01:11,"Imagine this:

Choose a niche
Find or create an offer to promote 
Set up 50 Twitter accounts
Scrape content about your niche
Program the 50 accounts to post every day and follow targeted users

In 3 months you have 50 accounts with 2.5K followers each

See the $/leads come in",,https://www.twitter.com/user/status/1615967590559481857,0,0,1.24
Junub Bot 🇸🇸,@junub_bot,2023-01-19 07:01:10,"RT @SSGIDSudan: 2020 to date #Covid19 continues to impact the world in a big way. #SSGID integrated Covid awarness in programing to reduce effects. 39,300 of targeted 10,000 people reached in Gogrial West County @BMZ_Bund -bund Special Initiative One World No Hunger project. @WVSouthSudan #SSOT https://t.co/CqvieqShb1",,https://www.twitter.com/user/status/1615967586692341761,0,0,5.49
कट्टर हिन्दू विद्या सागर बिन्द भगवा साम्राज्य KRT,@VidyaSa18931269,2023-01-19 07:01:04,"RT @SanatanPrabhat: Abandoned Kashmiri Hindus !

Not only Kashmiri Hindus, but Hindus  who came in search of work from other States have also been targeted 

Destroy #Pakistan to eliminate jihadi #terrorism in Kashmir

#Editorial
https://t.co/2vYYGETqoj

#StopKPGenocide #Justice_4_KashmiriHindus https://t.co/9cPaT3x26E",,https://www.twitter.com/user/status/1615967563133095938,0,0,3.31
D S Deshpande,@DSDeshpande3,2023-01-19 07:01:02,"RT @GirishK39939690: #StopKPGenocide

As Kashmir’s Hindus face targeted killings, hundreds flee valley https://t.co/DgbpFZ0wID",,https://www.twitter.com/user/status/1615967552567676928,0,0,0.87
Ⱥղմ,@havingfunre,2023-01-19 07:01:02,"RT @AllAboutITV: So the captions game is going on:

1. PCC getting targeted by HMs, but in reality only PCC V/S Nimrit catfish is going on.

2. Nimirit feels betrayed by ""mandali"" in an activity where she wasn't even an option to choose from.

Way to go @ColorsTV @BiggBoss.

#BiggBoss16 #BB16",,https://www.twitter.com/user/status/1615967552341151744,0,0,0.58
‍ ‍‍‍ ‍ ϟ %% ‍‍‍ ‍–– ‍‍‍ ‍ 𝗟𝗨 /KA .,@electruka,2023-01-19 07:01:01,@floweredfool \  the onceler curse targeted him &lt;/3 i feel like im consuming an entirely different media compared to some other luca likers,,https://www.twitter.com/user/status/1615967548108849161,0,0,0.15
Veerendra Singh,@og07353094,2023-01-19 07:01:01,"RT @AbhijeetBaksh11: @ColorsTV @BeingSalmanKhan @Chingssecret @soundarya_20 @BhanotShalin Abe bsdwale colors kitna usse lone warrior most targeted dikhane ki koshish karoge😂
Nai hh vo kuch bhee",,https://www.twitter.com/user/status/1615967546783694848,0,0,0.09
ดาวพลูโต,@Kimnookkkk,2023-01-19 07:00:58,"RT @theaseanball: 🇲🇾 Malaysia is planning to revive the Merdeka Cup after 10 years (the last tournament was held in 2013).

The tournament is scheduled to be held in September this year

The countries targeted by FAM to send invitations : Vietnam 🇻🇳, Thailand 🇹🇭, Syria 🇸🇾 or Palestine 🇵🇸.

#FAM https://t.co/m9Kpw7iY4D",,https://www.twitter.com/user/status/1615967535534600195,0,0,0.49
Natalie,@Natalie000098,2023-01-19 07:00:56,"RT @realanindita: I was saying the same the way makers are editing bitching sessions of their bahus about Sumbul and shiv and trying to portray the false narrative of jagga getting targeted whereas they target Sumbul always. Hypocrisy of makers @ColorsTV @BiggBoss 
#BiggBoss16 #BB16 #ShivSum https://t.co/FpiHvMnhif",,https://www.twitter.com/user/status/1615967525975773185,0,0,0.32
Chris Rayford,@Chrysle41040699,2023-01-19 07:00:51,@bradyafr @GirkinGirkin That needs to be targeted.,,https://www.twitter.com/user/status/1615967506123919361,0,0,0.3
SSGID,@SSGIDSudan,2023-01-19 07:00:32,"2020 to date #Covid19 continues to impact the world in a big way. #SSGID integrated Covid awarness in programing to reduce effects. 39,300 of targeted 10,000 people reached in Gogrial West County @BMZ_Bund -bund Special Initiative One World No Hunger project. @WVSouthSudan #SSOT https://t.co/CqvieqShb1",,https://www.twitter.com/user/status/1615967426713210880,2,3,0.13
Sumbul F@n B♥️¥,@sumbul_fanboy,2023-01-19 07:00:32,"RT @realanindita: So true nimrit, you are stating the facts. She is the most targeted person of this season still she manages to survive with a big smile on her face and holding her honesty and positivity
#SumbulTouqeerKhan #SumbulSquad #BiggBoss16 #BB16 #SumbulTouqeerKhan𓃵 #NimSum #ShivSum https://t.co/p8aruyWmmv",,https://www.twitter.com/user/status/1615967425807409152,0,0,0.68
MAWA - Foundation,@mawafd,2023-01-19 07:00:30,"“Poverty &amp; inequality in Abuja will become deeper, there are no government interventions targeted at creating sustainable income to pull citizens out of poverty,” Doddo said at a focused group discussion organized by MAWA.
@OpenSociety @macfound @Cordaid 
https://t.co/kUabCtG5OT https://t.co/jtIvmwbpR9",,https://www.twitter.com/user/status/1615967419893170177,1,2,13.97
Bloomberg Australia,@BloombergAU,2023-01-19 07:00:10,Toyota’s Prius hybrids are being targeted by thieves in Japan for components containing scarce metals that jumped in value following Russia’s invasion of Ukraine https://t.co/Qv7mQsmJkn,,https://www.twitter.com/user/status/1615967333675040769,0,0,58.63
Saroj,@ultabambu7979,2023-01-19 07:00:07,"RT @SanatanPrabhat: Abandoned Kashmiri Hindus !

Not only Kashmiri Hindus, but Hindus  who came in search of work from other States have also been targeted 

Destroy #Pakistan to eliminate jihadi #terrorism in Kashmir

#Editorial
https://t.co/2vYYGETqoj

#StopKPGenocide #Justice_4_KashmiriHindus https://t.co/9cPaT3x26E",,https://www.twitter.com/user/status/1615967322446905344,0,0,3.61
Natalie,@Natalie000098,2023-01-19 06:59:57,"RT @realanindita: So again today @ColorsTV is cutting promo on their bahu by setting a narrative that she is getting targeted while she herself told so many things about others on their behind but dey do not show on d main episode.
#BiggBoss16 #BB16 #SumbulTouqeerKhan #ShivThakare #MCStan",,https://www.twitter.com/user/status/1615967280374124549,0,0,0.32
Muddu Babu Shetty,@dakuwithchaku,2023-01-19 06:59:38,"RT @abhishek_tri: ये नीम का पेड़ चंदन से कम नहीं 
हमारा उत्तर प्रदेश लंदन से कम नहीं 

Saw this today and seems an offline ad targeted to me https://t.co/QE8pdZSF8G",,https://www.twitter.com/user/status/1615967201147899909,0,0,8.29
Lavina D,@LavinaD9,2023-01-19 06:59:09,"RT @realanindita: So true nimrit, you are stating the facts. She is the most targeted person of this season still she manages to survive with a big smile on her face and holding her honesty and positivity
#SumbulTouqeerKhan #SumbulSquad #BiggBoss16 #BB16 #SumbulTouqeerKhan𓃵 #NimSum #ShivSum https://t.co/p8aruyWmmv",,https://www.twitter.com/user/status/1615967078825222144,0,0,0.63
